date,max_temperature,avg_temperature,min_temperature,avg_relative_humidity,avg_wind_speed,avg_hourly_pressure_sea,avg_hourly_health_index,rain,snow,avg_hourly_cloud_cover_8,avg_daily_demand,year,month,population_growth,day_of_week,is_weekend
2011-10-18,14.1,10.19,6.3,69.0,13.0,100.86,,1.6,0.0,,15265250.0,2011,10,0.0,Tuesday,0
2011-10-19,11.8,10.19,8.6,83.0,22.0,100.47,,34.2,0.0,,15420208.333333334,2011,10,0.0,Wednesday,0
2011-10-20,11.8,9.3,6.8,85.5,20.5,99.18,,16.6,0.0,,15406208.333333334,2011,10,0.0,Thursday,0
2011-10-21,10.5,8.15,5.8,80.5,18.0,100.93,,0.0,0.0,,15151416.666666666,2011,10,0.0,Friday,0
2011-10-22,9.3,6.6,3.9,74.0,12.0,101.83,,0.0,0.0,,14109583.333333334,2011,10,0.0,Saturday,1
2011-10-23,13.9,7.6,1.3,80.5,8.5,101.74,,0.0,0.0,,13559333.333333334,2011,10,0.0,Sunday,1
2011-10-24,15.1,9.6,4.1,69.0,20.5,101.22,,2.8,0.0,,15161250.0,2011,10,0.0,Monday,0
2011-10-25,12.5,7.45,2.4,78.0,15.0,101.88,,17.8,0.0,,15510750.0,2011,10,0.0,Tuesday,0
2011-10-26,7.2,5.5,3.8,92.5,13.0,101.16,,6.2,0.0,,15775166.666666666,2011,10,0.0,Wednesday,0
2011-10-27,4.7,1.75,-1.2,75.0,13.0,101.44,,0.0,0.0,,15950583.333333334,2011,10,0.0,Thursday,0
2011-10-28,8.9,3.45,-2.0,74.5,5.5,102.24,,0.0,0.0,,15664250.0,2011,10,0.0,Friday,0
2011-10-29,9.0,4.8,0.6,76.0,7.5,102.05,,0.0,0.0,,14374708.333333334,2011,10,0.0,Saturday,1
2011-10-30,10.6,4.55,-1.5,74.5,10.0,102.32,,0.0,0.0,,14021708.333333334,2011,10,0.0,Sunday,1
2011-10-31,10.8,7.65,4.5,76.0,9.5,102.25,,0.0,0.0,,15469083.333333334,2011,10,0.0,Monday,0
2011-11-01,13.3,8.2,3.1,75.0,9.5,102.43,,0.0,0.0,,15572375.0,2011,11,0.0,Tuesday,0
2011-11-02,18.8,12.7,6.6,71.0,16.0,102.11,,0.0,0.0,,15415250.0,2011,11,0.0,Wednesday,0
2011-11-03,11.0,6.25,1.5,72.5,19.5,101.73,,0.0,0.0,,15549791.666666666,2011,11,0.0,Thursday,0
2011-11-04,9.0,4.2,-0.6,65.5,17.5,102.55,,0.0,0.0,,15514625.0,2011,11,0.0,Friday,0
2011-11-05,7.6,3.34,-0.9,70.0,9.5,103.0,,0.0,0.0,,14413166.666666666,2011,11,0.0,Saturday,1
2011-11-06,14.3,6.1,-2.1,68.0,9.5,102.45,,0.0,0.0,,13913416.666666666,2011,11,0.0,Sunday,1
2011-11-07,17.6,13.75,9.9,74.0,13.0,102.22,,0.0,0.0,,15362833.333333334,2011,11,0.0,Monday,0
2011-11-08,13.1,10.85,8.6,89.5,5.5,102.17,,0.6,0.0,,15707416.666666666,2011,11,0.0,Tuesday,0
2011-11-09,13.9,10.3,6.7,81.5,26.0,101.14,,4.4,0.0,,15405333.333333334,2011,11,0.0,Wednesday,0
2011-11-10,8.3,3.95,-0.4,70.5,24.0,101.03,,0.0,0.0,,15688750.0,2011,11,0.0,Thursday,0
2011-11-11,5.9,2.8,-0.3,72.5,25.0,100.97,,0.0,0.0,,15773708.333333334,2011,11,0.0,Friday,0
2011-11-12,13.1,7.94,2.8,62.5,19.5,101.06,,0.0,0.0,,14355291.666666666,2011,11,0.0,Saturday,1
2011-11-13,16.9,12.89,8.9,60.0,21.5,100.53,,0.0,0.0,,13937458.333333334,2011,11,0.0,Sunday,1
2011-11-14,16.9,11.6,6.3,77.5,23.5,100.26,,15.2,0.0,,15335416.666666666,2011,11,0.0,Monday,0
2011-11-15,12.8,8.55,4.3,75.5,7.5,100.88,,0.0,0.0,,15509791.666666666,2011,11,0.0,Tuesday,0
2011-11-16,11.2,6.05,0.9,66.0,19.5,101.02,,0.0,0.0,,15691125.0,2011,11,0.0,Wednesday,0
2011-11-17,4.8,1.54,-1.7,60.5,26.0,101.55,,0.0,0.0,,16172958.333333334,2011,11,0.0,Thursday,0
2011-11-18,7.6,2.8,-2.0,57.5,22.0,102.24,,0.0,0.0,,16021250.0,2011,11,0.0,Friday,0
2011-11-19,12.7,8.44,4.2,59.5,20.5,101.64,,0.0,0.0,,14547916.666666666,2011,11,0.0,Saturday,1
2011-11-20,14.3,7.2,0.1,69.5,28.5,101.8,,0.0,0.0,,14215583.333333334,2011,11,0.0,Sunday,1
2011-11-21,2.9,-0.15,-3.2,74.5,11.5,102.9,,0.0,0.0,,16226041.666666666,2011,11,0.0,Monday,0
2011-11-22,1.5,-1.05,-3.6,76.5,19.5,102.44,,11.8,0.0,,16784291.666666668,2011,11,0.0,Tuesday,0
2011-11-23,8.3,4.35,0.4,74.0,16.0,101.53,,6.4,0.0,,16585500.0,2011,11,0.0,Wednesday,0
2011-11-24,8.4,3.55,-1.3,88.5,17.5,102.0,,0.0,0.0,,16321875.0,2011,11,0.0,Thursday,0
2011-11-25,16.3,11.05,5.8,69.0,26.0,101.59,,0.0,0.0,,15361208.333333334,2011,11,0.0,Friday,0
2011-11-26,13.1,10.6,8.1,70.0,13.0,101.7,,0.0,0.0,,14334500.0,2011,11,0.0,Saturday,1
2011-11-27,12.9,9.05,5.2,83.0,15.5,101.09,,5.4,0.0,,14189625.0,2011,11,0.0,Sunday,1
2011-11-28,6.8,4.8,2.8,84.5,16.0,101.85,,3.4,0.0,,15992708.333333334,2011,11,0.0,Monday,0
2011-11-29,5.6,4.09,2.6,97.0,26.0,100.8,,48.8,0.0,,16643666.666666666,2011,11,0.0,Tuesday,0
2011-11-30,3.7,1.7,-0.3,79.5,24.0,100.72,,0.4,1.6,,16641416.666666666,2011,11,0.0,Wednesday,0
2011-12-01,7.3,2.9,-1.5,69.5,10.0,102.38,,0.0,0.0,,16615083.333333334,2011,12,0.0,Thursday,0
2011-12-02,5.0,1.8,-1.4,82.5,13.0,102.86,,0.8,0.6,,16640333.333333334,2011,12,0.0,Friday,0
2011-12-03,6.3,1.0,-4.3,85.5,8.5,103.16,,0.0,0.0,,15525541.666666666,2011,12,0.0,Saturday,1
2011-12-04,10.2,7.65,5.1,81.0,16.5,102.09,,5.4,0.0,,14879541.666666666,2011,12,0.0,Sunday,1
2011-12-05,9.8,5.1,0.4,94.0,15.0,102.26,,11.6,0.6,,16438291.666666666,2011,12,0.0,Monday,0
2011-12-06,2.5,0.95,-0.6,91.5,15.0,102.04,,1.2,0.6,,17009833.333333332,2011,12,0.0,Tuesday,0
2011-12-07,1.3,-0.45,-2.2,79.0,11.5,101.39,,0.0,0.0,,17082958.333333332,2011,12,0.0,Wednesday,0
2011-12-08,3.3,1.2,-0.9,63.5,25.0,101.78,,0.0,0.0,,16867416.666666668,2011,12,0.0,Thursday,0
2011-12-09,3.1,-1.15,-5.4,75.0,17.5,102.19,,0.0,0.0,,17099875.0,2011,12,0.0,Friday,0
2011-12-10,-1.7,-4.34,-7.0,64.0,17.5,102.95,,0.0,0.0,,16382916.666666666,2011,12,0.0,Saturday,1
2011-12-11,4.1,-0.65,-5.4,55.5,19.5,103.2,,0.0,0.0,,15722291.666666666,2011,12,0.0,Sunday,1
