date,avg_temperature,avg_relative_humidity,avg_wind_speed,avg_hourly_health_index,rain,snow,avg_daily_demand,year,month,population_growth,day_of_week,is_weekend
2006-07-02,26.2,59.5,24.5,,0.0,0.0,16889500.0,2006,7,0.0,6,1
2006-07-03,25.79,65.5,18.5,,0.0,0.0,17852333.333333332,2006,7,0.0,0,0
2006-07-04,22.25,65.5,22.5,,1.8,0.0,18878750.0,2006,7,0.0,1,0
2006-07-05,18.35,66.5,18.5,,0.0,0.0,17021375.0,2006,7,0.0,2,0
2006-07-06,18.0,61.0,17.0,,0.0,0.0,16856500.0,2006,7,0.0,3,0
2006-07-07,21.0,57.0,11.5,,0.0,0.0,17500708.333333332,2006,7,0.0,4,0
2006-07-08,22.1,57.5,14.0,,0.0,0.0,16469458.333333334,2006,7,0.0,5,1
2006-07-09,23.1,59.0,20.5,,0.0,0.0,16278791.666666666,2006,7,0.0,6,1
2006-07-10,20.1,78.0,16.5,,33.4,0.0,17760208.333333332,2006,7,0.0,0,0
2006-07-11,21.25,77.5,11.5,,0.2,0.0,18151125.0,2006,7,0.0,1,0
2006-07-12,20.9,85.0,11.5,,35.2,0.0,18072875.0,2006,7,0.0,2,0
2006-07-13,23.79,75.0,8.5,,0.0,0.0,19416625.0,2006,7,0.0,3,0
2006-07-14,25.4,72.0,10.0,,0.4,0.0,20085750.0,2006,7,0.0,4,0
2006-07-15,26.8,65.5,17.5,,3.8,0.0,18929250.0,2006,7,0.0,5,1
2006-07-16,27.85,56.0,14.0,,0.0,0.0,19103041.666666668,2006,7,0.0,6,1
2006-07-17,27.35,61.0,27.0,,2.6,0.0,22019500.0,2006,7,0.0,0,0
2006-07-18,23.7,64.5,17.0,,0.0,0.0,20281583.333333332,2006,7,0.0,1,0
2006-07-19,21.95,71.0,11.5,,0.0,0.0,19745583.333333332,2006,7,0.0,2,0
2006-07-20,23.65,76.0,11.0,,3.0,0.0,19852875.0,2006,7,0.0,3,0
2006-07-21,22.5,84.0,13.0,,0.6,0.0,19420416.666666668,2006,7,0.0,4,0
2006-07-22,18.85,79.5,10.0,,4.4,0.0,16037250.0,2006,7,0.0,5,1
2006-07-23,19.2,74.5,12.0,,2.4,0.0,15580125.0,2006,7,0.0,6,1
2006-07-24,21.1,70.0,16.0,,0.0,0.0,18524541.666666668,2006,7,0.0,0,0
2006-07-25,26.6,70.0,22.0,,0.0,0.0,20212125.0,2006,7,0.0,1,0
2006-07-26,26.3,73.5,16.5,,3.0,0.0,20751083.333333332,2006,7,0.0,2,0
2006-07-27,25.85,76.5,14.0,,0.0,0.0,20729500.0,2006,7,0.0,3,0
2006-07-28,24.9,81.0,16.5,,12.2,0.0,20263166.666666668,2006,7,0.0,4,0
2006-07-29,26.65,71.5,20.5,,0.0,0.0,19090875.0,2006,7,0.0,5,1
2006-07-30,23.2,82.5,9.5,,0.0,0.0,18042000.0,2006,7,0.0,6,1
2006-07-31,26.95,74.0,16.0,,0.0,0.0,21683041.666666668,2006,7,0.0,0,0
2006-08-01,31.45,65.5,28.5,,0.0,0.0,23587416.666666668,2006,8,0.0,1,0
2006-08-02,28.35,76.5,24.0,,13.4,0.0,22730625.0,2006,8,0.0,2,0
2006-08-03,21.35,91.0,12.0,,10.4,0.0,19777916.666666668,2006,8,0.0,3,0
2006-08-04,23.05,65.0,21.0,,0.0,0.0,19170833.333333332,2006,8,0.0,4,0
2006-08-05,20.95,64.0,9.5,,0.0,0.0,16772791.666666666,2006,8,0.0,5,1
2006-08-06,23.8,63.5,8.5,,0.0,0.0,16767666.666666666,2006,8,0.0,6,1
2006-08-07,24.5,63.0,26.0,,0.0,0.0,17947958.333333332,2006,8,0.0,0,0
2006-08-08,20.45,59.0,17.5,,0.0,0.0,18300291.666666668,2006,8,0.0,1,0
2006-08-09,20.0,60.0,12.0,,0.0,0.0,18172041.666666668,2006,8,0.0,2,0
2006-08-10,22.45,59.5,17.0,,0.0,0.0,18298791.666666668,2006,8,0.0,3,0
2006-08-11,17.25,53.0,18.5,,0.0,0.0,16980250.0,2006,8,0.0,4,0
2006-08-12,17.5,55.0,10.0,,0.0,0.0,15401250.0,2006,8,0.0,5,1
2006-08-13,19.14,51.0,9.5,,0.0,0.0,15417541.666666666,2006,8,0.0,6,1
2006-08-14,20.3,79.5,17.0,,1.8,0.0,17849666.666666668,2006,8,0.0,0,0
2006-08-15,21.04,67.0,24.0,,0.0,0.0,17812125.0,2006,8,0.0,1,0
2006-08-16,20.39,69.0,12.0,,0.0,0.0,18050833.333333332,2006,8,0.0,2,0
2006-08-17,20.85,65.5,9.5,,0.0,0.0,18503000.0,2006,8,0.0,3,0
2006-08-18,24.95,58.5,11.0,,0.0,0.0,19368708.333333332,2006,8,0.0,4,0
2006-08-19,22.4,77.5,7.5,,1.2,0.0,17412916.666666668,2006,8,0.0,5,1
2006-08-20,18.1,83.0,25.0,,0.0,0.0,15611375.0,2006,8,0.0,6,1
2006-08-21,19.95,60.0,14.0,,0.0,0.0,17784958.333333332,2006,8,0.0,0,0
2006-08-22,22.5,59.5,22.0,,0.0,0.0,18398166.666666668,2006,8,0.0,1,0
2006-08-23,20.55,59.5,13.0,,0.6,0.0,17852458.333333332,2006,8,0.0,2,0
2006-08-24,18.85,77.5,10.5,,0.0,0.0,17582916.666666668,2006,8,0.0,3,0
2006-08-25,17.0,84.0,11.5,,8.2,0.0,17185750.0,2006,8,0.0,4,0
2006-08-26,17.5,82.5,17.5,,1.0,0.0,15569166.666666666,2006,8,0.0,5,1
2006-08-27,23.0,87.5,15.0,,2.2,0.0,16132666.666666666,2006,8,0.0,6,1
2006-08-28,20.85,77.0,11.5,,1.2,0.0,18074416.666666668,2006,8,0.0,0,0
2006-08-29,20.8,73.0,13.0,,0.2,0.0,17789458.333333332,2006,8,0.0,1,0
2006-08-30,18.8,72.0,12.5,,0.0,0.0,17288208.333333332,2006,8,0.0,2,0
2006-08-31,16.45,62.5,16.5,,0.0,0.0,16913541.666666668,2006,8,0.0,3,0
2006-09-01,18.25,67.0,15.0,,0.0,0.0,16562083.333333334,2006,9,0.0,4,0
2006-09-02,15.75,79.0,19.5,,7.8,0.0,14825000.0,2006,9,0.0,5,1
2006-09-03,15.14,86.0,14.0,,7.2,0.0,14075583.333333334,2006,9,0.0,6,1
2006-09-04,16.2,78.5,17.0,,0.0,0.0,14402541.666666666,2006,9,0.0,0,0
2006-09-05,18.14,74.0,5.5,,0.0,0.0,16723291.666666666,2006,9,0.0,1,0
2006-09-06,19.25,74.5,11.0,,0.0,0.0,17016958.333333332,2006,9,0.0,2,0
2006-09-07,19.8,68.5,14.0,,0.0,0.0,17119041.666666668,2006,9,0.0,3,0
2006-09-08,21.8,68.0,23.0,,5.8,0.0,17473458.333333332,2006,9,0.0,4,0
2006-09-09,14.35,79.5,17.0,,2.2,0.0,15148166.666666666,2006,9,0.0,5,1
2006-09-10,12.7,62.0,13.0,,0.0,0.0,14365875.0,2006,9,0.0,6,1
2006-09-11,14.55,59.0,22.5,,0.0,0.0,16228541.666666666,2006,9,0.0,0,0
2006-09-12,16.25,81.0,18.5,,3.0,0.0,16558250.0,2006,9,0.0,1,0
2006-09-13,18.25,92.5,14.5,,8.2,0.0,16883375.0,2006,9,0.0,2,0
2006-09-14,17.54,87.0,14.5,,0.6,0.0,16864875.0,2006,9,0.0,3,0
2006-09-15,18.2,84.5,8.5,,0.0,0.0,16699791.666666666,2006,9,0.0,4,0
2006-09-16,17.6,82.0,4.5,,0.0,0.0,15052500.0,2006,9,0.0,5,1
2006-09-17,18.89,82.5,12.0,,0.0,0.0,14964750.0,2006,9,0.0,6,1
2006-09-18,20.04,76.5,18.0,,12.6,0.0,17372375.0,2006,9,0.0,0,0
2006-09-19,15.95,72.0,16.5,,0.6,0.0,16667500.0,2006,9,0.0,1,0
2006-09-20,11.2,67.5,27.5,,0.6,0.0,16275833.333333334,2006,9,0.0,2,0
2006-09-21,11.85,67.0,16.0,,0.0,0.0,16257375.0,2006,9,0.0,3,0
2006-09-22,11.85,78.5,11.0,,2.0,0.0,16227833.333333334,2006,9,0.0,4,0
2006-09-23,20.0,84.0,18.0,,6.6,0.0,15184541.666666666,2006,9,0.0,5,1
2006-09-24,14.75,81.0,30.5,,4.4,0.0,14542625.0,2006,9,0.0,6,1
2006-09-25,12.8,75.0,24.5,,1.8,0.0,16248958.333333334,2006,9,0.0,0,0
2006-09-26,12.9,69.0,12.5,,0.0,0.0,16299250.0,2006,9,0.0,1,0
2006-09-27,16.14,74.0,17.5,,7.6,0.0,16545708.333333334,2006,9,0.0,2,0
2006-09-28,10.9,83.0,21.0,,0.4,0.0,16423208.333333334,2006,9,0.0,3,0
2006-09-29,8.44,72.5,10.0,,0.0,0.0,16132166.666666666,2006,9,0.0,4,0
2006-09-30,11.6,80.0,14.0,,6.2,0.0,14918333.333333334,2006,9,0.0,5,1
2006-10-01,12.2,78.0,19.5,,1.8,0.0,14376166.666666666,2006,10,0.0,6,1
2006-10-02,12.65,75.5,11.5,,0.0,0.0,16333333.333333334,2006,10,0.0,0,0
2006-10-03,19.1,79.5,13.0,,6.6,0.0,16619500.0,2006,10,0.0,1,0
2006-10-04,12.45,83.0,26.0,,15.2,0.0,16586916.666666666,2006,10,0.0,2,0
2006-10-05,8.75,63.0,16.5,,0.0,0.0,16287166.666666666,2006,10,0.0,3,0
2006-10-06,8.05,69.0,9.5,,0.0,0.0,16078458.333333334,2006,10,0.0,4,0
2006-10-07,9.35,63.0,7.5,,0.0,0.0,14519833.333333334,2006,10,0.0,5,1
2006-10-08,12.65,77.0,10.0,,0.0,0.0,13936250.0,2006,10,0.0,6,1
2006-10-09,14.89,74.0,15.0,,0.0,0.0,13999958.333333334,2006,10,0.0,0,0
2006-10-10,12.1,63.5,14.0,,0.0,0.0,16084583.333333334,2006,10,0.0,1,0
2006-10-11,13.85,87.5,22.5,,22.0,0.0,16719166.666666666,2006,10,0.0,2,0
2006-10-12,5.05,69.5,29.0,,0.2,0.0,16519791.666666666,2006,10,0.0,3,0
2006-10-13,3.25,69.0,20.5,,0.6,0.0,16848750.0,2006,10,0.0,4,0
2006-10-14,5.45,66.5,24.0,,0.8,0.0,15186250.0,2006,10,0.0,5,1
2006-10-15,6.6,61.0,15.0,,0.0,0.0,14610458.333333334,2006,10,0.0,6,1
2006-10-16,7.55,70.0,7.5,,0.0,0.0,16465625.0,2006,10,0.0,0,0
2006-10-17,11.7,85.5,19.5,,36.2,0.0,16852458.333333332,2006,10,0.0,1,0
2006-10-18,13.9,81.5,17.5,,0.0,0.0,16428833.333333334,2006,10,0.0,2,0
2006-10-19,9.9,85.5,14.5,,2.8,0.0,16537958.333333334,2006,10,0.0,3,0
2006-10-20,7.05,78.5,17.5,,2.6,0.0,16663166.666666666,2006,10,0.0,4,0
2006-10-21,7.4,76.0,7.5,,0.0,0.0,15169291.666666666,2006,10,0.0,5,1
2006-10-22,7.95,91.5,21.0,,7.8,0.0,15116875.0,2006,10,0.0,6,1
2006-10-23,4.89,71.0,29.0,,1.0,0.0,16940666.666666668,2006,10,0.0,0,0
2006-10-24,5.2,79.0,23.0,,1.0,0.0,16962791.666666668,2006,10,0.0,1,0
2006-10-25,5.35,70.5,24.0,,0.6,0.0,16975166.666666668,2006,10,0.0,2,0
2006-10-26,3.3,72.0,13.0,,0.0,0.0,16976166.666666668,2006,10,0.0,3,0
2006-10-27,3.05,85.5,13.0,,14.4,0.0,17228666.666666668,2006,10,0.0,4,0
2006-10-28,5.05,86.5,29.0,,6.0,0.0,15881166.666666666,2006,10,0.0,5,1
2006-10-29,4.5,68.0,37.0,,0.8,0.0,15610166.666666666,2006,10,0.0,6,1
2006-10-30,6.75,62.0,8.5,,0.0,0.0,17006166.666666668,2006,10,0.0,0,0
2006-10-31,10.0,75.0,16.0,,0.2,0.0,16908208.333333332,2006,10,0.0,1,0
2006-11-01,4.1,64.5,16.0,,0.0,0.0,17064458.333333332,2006,11,0.0,2,0
2006-11-02,1.35,65.0,21.5,,0.0,0.0,17563458.333333332,2006,11,0.0,3,0
2006-11-03,1.2,66.5,19.5,,0.0,0.0,17591625.0,2006,11,0.0,4,0
2006-11-04,0.95,64.0,10.0,,0.0,0.0,16059291.666666666,2006,11,0.0,5,1
2006-11-05,7.19,62.0,8.5,,0.0,0.0,15480666.666666666,2006,11,0.0,6,1
2006-11-06,6.95,70.5,6.5,,0.0,0.0,16883833.333333332,2006,11,0.0,0,0
2006-11-07,9.05,86.5,7.5,,12.0,0.0,17142875.0,2006,11,0.0,1,0
2006-11-08,9.5,97.0,3.5,,0.3,0.0,16996875.0,2006,11,0.0,2,0
2006-11-09,9.89,84.5,23.0,,0.0,0.0,16839208.333333332,2006,11,0.0,3,0
2006-11-10,5.6,76.0,15.0,,0.0,0.0,16790458.333333332,2006,11,0.0,4,0
2006-11-11,4.45,91.0,17.0,,6.0,0.0,15828541.666666666,2006,11,0.0,5,1
2006-11-12,2.55,79.0,16.0,,0.0,0.0,15562000.0,2006,11,0.0,6,1
2006-11-13,4.4,91.0,9.5,,0.2,0.0,17484666.666666668,2006,11,0.0,0,0
2006-11-14,4.95,82.5,7.5,,0.0,0.0,17445333.333333332,2006,11,0.0,1,0
2006-11-15,6.7,79.5,10.0,,5.8,0.0,17160791.666666668,2006,11,0.0,2,0
2006-11-16,10.14,96.5,16.0,,25.4,0.0,17372333.333333332,2006,11,0.0,3,0
2006-11-17,4.5,82.0,24.0,,4.2,0.0,17240958.333333332,2006,11,0.0,4,0
2006-11-18,3.65,78.5,12.0,,0.0,0.0,15933958.333333334,2006,11,0.0,5,1
2006-11-19,0.55,75.5,20.5,,0.0,0.0,15824416.666666666,2006,11,0.0,6,1
2006-11-20,0.5,71.5,17.0,,0.0,0.0,17990166.666666668,2006,11,0.0,0,0
2006-11-21,1.95,71.5,7.5,,0.0,0.0,17895791.666666668,2006,11,0.0,1,0
2006-11-22,2.5,76.5,6.5,,0.0,0.0,17733666.666666668,2006,11,0.0,2,0
2006-11-23,2.1,79.5,11.0,,0.0,0.0,17565416.666666668,2006,11,0.0,3,0
2006-11-24,3.8,82.5,8.5,,0.0,0.0,17196541.666666668,2006,11,0.0,4,0
2006-11-25,2.35,91.5,7.5,,0.0,0.0,15684916.666666666,2006,11,0.0,5,1
2006-11-26,8.35,82.5,5.5,,0.0,0.0,15300000.0,2006,11,0.0,6,1
2006-11-27,9.94,84.5,7.5,,0.0,0.0,17244416.666666668,2006,11,0.0,0,0
2006-11-28,7.65,94.5,13.5,,0.0,0.0,17659958.333333332,2006,11,0.0,1,0
2006-11-29,10.85,91.5,15.0,,0.2,0.0,17439041.666666668,2006,11,0.0,2,0
2006-11-30,9.3,89.5,24.0,,17.6,0.0,17466833.333333332,2006,11,0.0,3,0
2006-12-01,2.54,80.5,42.0,,28.2,0.0,18200166.666666668,2006,12,0.0,4,0
2006-12-02,0.44,69.5,32.5,,0.0,0.0,16836041.666666668,2006,12,0.0,5,1
2006-12-03,-2.5,71.5,19.5,,0.0,0.0,16869333.333333332,2006,12,0.0,6,1
2006-12-04,-3.3,70.5,23.5,,0.0,0.4,19037625.0,2006,12,0.0,0,0
2006-12-05,-3.55,69.0,17.0,,0.0,0.0,19091125.0,2006,12,0.0,1,0
2006-12-06,0.7,75.5,23.0,,0.6,0.2,18984958.333333332,2006,12,0.0,2,0
2006-12-07,-5.45,66.0,31.5,,0.0,0.0,19394500.0,2006,12,0.0,3,0
2006-12-08,-6.8,67.0,20.5,,0.0,0.0,19579583.333333332,2006,12,0.0,4,0
2006-12-09,-0.15,50.0,28.0,,0.0,0.0,17436833.333333332,2006,12,0.0,5,1
2006-12-10,4.25,52.5,19.5,,0.2,0.0,16577500.0,2006,12,0.0,6,1
2006-12-11,3.7,86.5,12.0,,2.0,0.0,18364875.0,2006,12,0.0,0,0
2006-12-12,7.2,83.5,13.5,,0.2,0.0,18329416.666666668,2006,12,0.0,1,0
2006-12-13,5.5,71.5,24.0,,2.0,0.0,18120750.0,2006,12,0.0,2,0
2006-12-14,7.0,71.0,23.5,,0.0,0.0,17910916.666666668,2006,12,0.0,3,0
2006-12-15,6.25,71.5,24.0,,0.0,0.0,17729625.0,2006,12,0.0,4,0
2006-12-16,4.55,66.0,9.5,,0.0,0.0,16416750.0,2006,12,0.0,5,1
2006-12-17,8.55,66.5,14.0,,0.0,0.0,15853208.333333334,2006,12,0.0,6,1
2006-12-18,3.75,64.5,22.0,,0.0,0.0,17802083.333333332,2006,12,0.0,0,0
2006-12-19,1.35,63.0,19.5,,0.0,0.0,18314166.666666668,2006,12,0.0,1,0
2006-12-20,2.75,59.0,22.5,,0.0,0.0,18225625.0,2006,12,0.0,2,0
2006-12-21,4.34,61.0,12.0,,0.0,0.0,17802458.333333332,2006,12,0.0,3,0
2006-12-22,5.3,86.5,18.5,,15.2,0.0,17648291.666666668,2006,12,0.0,4,0
2006-12-23,5.05,88.0,25.0,,1.4,0.0,16072291.666666666,2006,12,0.0,5,1
2006-12-24,2.75,75.0,21.5,,0.0,0.0,14945083.333333334,2006,12,0.0,6,1
2006-12-25,2.05,88.5,6.5,,1.4,0.0,14472500.0,2006,12,0.0,0,0
2006-12-26,1.04,84.0,26.0,,1.0,0.0,14865208.333333334,2006,12,0.0,1,0
2006-12-27,0.05,78.0,18.5,,0.0,0.0,16626291.666666666,2006,12,0.0,2,0
2006-12-28,1.9,84.5,16.0,,0.2,0.6,16536958.333333334,2006,12,0.0,3,0
2006-12-29,-1.7,81.0,15.5,,0.0,0.0,16890750.0,2006,12,0.0,4,0
2006-12-30,-0.85,82.0,13.0,,0.0,0.4,16194458.333333334,2006,12,0.0,5,1
2006-12-31,0.2,84.0,18.0,,8.2,0.0,15711291.666666666,2006,12,0.0,6,1
2007-01-01,5.19,82.0,25.0,,0.0,0.0,14921833.333333334,2007,1,0.0,0,0
2007-01-02,1.65,70.5,22.0,,0.0,0.0,17261333.333333332,2007,1,0.0,1,0
2007-01-03,4.0,72.5,22.5,,0.0,0.0,17673291.666666668,2007,1,0.0,2,0
2007-01-04,8.15,71.5,19.5,,2.8,0.0,17330791.666666668,2007,1,0.0,3,0
2007-01-05,9.25,93.5,12.0,,6.0,0.0,17118125.0,2007,1,0.0,4,0
2007-01-06,5.05,86.5,16.5,,3.4,0.0,15794416.666666666,2007,1,0.0,5,1
2007-01-07,3.05,75.0,18.5,,0.8,0.0,15844333.333333334,2007,1,0.0,6,1
2007-01-08,1.04,78.0,36.5,,3.2,0.0,18175833.333333332,2007,1,0.0,0,0
2007-01-09,-2.0,68.5,27.0,,0.0,0.0,18525875.0,2007,1,0.0,1,0
2007-01-10,-5.2,63.0,23.0,,0.0,0.0,19227833.333333332,2007,1,0.0,2,0
2007-01-11,-0.1,54.5,16.5,,0.0,0.0,18842125.0,2007,1,0.0,3,0
2007-01-12,4.75,85.0,22.5,,2.6,0.0,18152083.333333332,2007,1,0.0,4,0
2007-01-13,0.14,78.5,21.5,,0.0,0.2,17049250.0,2007,1,0.0,5,1
2007-01-14,-1.7,82.0,12.0,,0.0,1.4,16985458.333333332,2007,1,0.0,6,1
2007-01-15,-3.84,81.5,18.5,,3.0,5.8,19313958.333333332,2007,1,0.0,0,0
2007-01-16,-9.5,67.0,23.0,,0.0,0.0,19896625.0,2007,1,0.0,1,0
2007-01-17,-7.15,69.5,12.0,,0.0,0.0,20104458.333333332,2007,1,0.0,2,0
2007-01-18,-1.8,77.5,15.5,,0.0,0.2,19349833.333333332,2007,1,0.0,3,0
2007-01-19,-3.0,76.0,25.5,,0.0,0.2,18856583.333333332,2007,1,0.0,4,0
2007-01-20,-9.0,63.5,19.5,,0.0,0.0,18081875.0,2007,1,0.0,5,1
2007-01-21,-8.3,70.5,12.0,,0.0,0.0,18231166.666666668,2007,1,0.0,6,1
2007-01-22,-6.19,76.5,11.5,,0.0,1.0,19545791.666666668,2007,1,0.0,0,0
2007-01-23,-3.5,78.0,20.5,,0.0,0.0,19342666.666666668,2007,1,0.0,1,0
2007-01-24,-6.5,65.5,15.0,,0.0,0.2,19469208.333333332,2007,1,0.0,2,0
2007-01-25,-14.1,58.0,18.5,,0.0,0.0,20419083.333333332,2007,1,0.0,3,0
2007-01-26,-9.1,75.5,12.0,,0.0,2.8,20531875.0,2007,1,0.0,4,0
2007-01-27,-3.15,91.0,11.0,,1.6,0.8,18475208.333333332,2007,1,0.0,5,1
2007-01-28,-7.9,83.5,18.5,,0.0,2.6,18049791.666666668,2007,1,0.0,6,1
2007-01-29,-11.35,75.0,19.0,,0.0,0.0,20182666.666666668,2007,1,0.0,0,0
2007-01-30,-9.19,82.5,8.5,,0.0,0.6,20359541.666666668,2007,1,0.0,1,0
2007-01-31,-9.0,76.0,26.0,,0.0,0.0,20141125.0,2007,1,0.0,2,0
2007-02-01,-5.2,71.0,18.5,,0.0,0.2,19633583.333333332,2007,2,0.0,3,0
2007-02-02,-6.7,71.0,23.0,,0.0,0.0,19264791.666666668,2007,2,0.0,4,0
2007-02-03,-10.75,68.0,31.5,,0.0,0.4,18470416.666666668,2007,2,0.0,5,1
2007-02-04,-15.2,64.0,35.0,,0.0,0.0,19001125.0,2007,2,0.0,6,1
2007-02-05,-13.55,75.5,34.5,,0.0,2.6,21026333.333333332,2007,2,0.0,0,0
2007-02-06,-12.85,68.5,33.0,,0.0,0.0,20955416.666666668,2007,2,0.0,1,0
2007-02-07,-12.15,73.0,35.0,,0.0,0.0,20765125.0,2007,2,0.0,2,0
2007-02-08,-7.85,69.5,31.5,,0.0,0.2,20307291.666666668,2007,2,0.0,3,0
2007-02-09,-9.3,72.0,23.0,,0.0,0.0,19951125.0,2007,2,0.0,4,0
2007-02-10,-7.75,69.0,27.0,,0.0,0.0,18304000.0,2007,2,0.0,5,1
2007-02-11,-8.69,69.5,24.0,,0.0,0.0,18167500.0,2007,2,0.0,6,1
2007-02-12,-10.75,72.0,22.5,,0.0,0.0,19913958.333333332,2007,2,0.0,0,0
2007-02-13,-15.6,59.0,23.5,,0.0,3.6,21127083.333333332,2007,2,0.0,1,0
2007-02-14,-13.55,59.5,33.5,,0.0,6.6,20866791.666666668,2007,2,0.0,2,0
2007-02-15,-15.2,70.0,24.0,,0.0,0.0,20836083.333333332,2007,2,0.0,3,0
2007-02-16,-8.4,72.0,27.5,,0.0,0.2,20040583.333333332,2007,2,0.0,4,0
2007-02-17,-8.5,72.5,21.5,,0.0,0.0,18371500.0,2007,2,0.0,5,1
2007-02-18,-13.3,67.5,23.5,,0.0,0.0,18040958.333333332,2007,2,0.0,6,1
2007-02-19,-7.95,67.5,12.0,,0.0,0.0,20203250.0,2007,2,0.0,0,0
2007-02-20,-0.14,72.5,15.5,,0.0,0.0,18995250.0,2007,2,0.0,1,0
2007-02-21,-1.35,70.5,5.5,,0.0,0.0,18718250.0,2007,2,0.0,2,0
2007-02-22,-1.6,84.0,33.0,,0.0,3.6,18895916.666666668,2007,2,0.0,3,0
2007-02-23,-8.75,57.0,31.5,,0.0,0.0,19413000.0,2007,2,0.0,4,0
2007-02-24,-7.55,66.5,18.0,,0.0,0.0,17969250.0,2007,2,0.0,5,1
2007-02-25,-5.0,82.5,25.5,,0.0,3.8,17556708.333333332,2007,2,0.0,6,1
2007-02-26,-2.95,90.0,14.0,,0.0,6.0,18992541.666666668,2007,2,0.0,0,0
2007-02-27,-1.95,82.0,7.5,,0.0,0.0,18847583.333333332,2007,2,0.0,1,0
2007-02-28,-2.8,58.5,13.5,,0.0,0.0,18597000.0,2007,2,0.0,2,0
2007-03-01,-4.05,75.5,21.5,,2.8,5.7,19196291.666666668,2007,3,0.0,3,0
2007-03-02,0.9,81.0,19.5,,4.6,1.0,18617208.333333332,2007,3,0.0,4,0
2007-03-03,-1.65,71.0,29.0,,0.0,0.0,16975208.333333332,2007,3,0.0,5,1
2007-03-04,-2.65,70.0,30.5,,0.0,0.0,16918541.666666668,2007,3,0.0,6,1
2007-03-05,-10.5,70.0,44.5,,0.0,1.0,19493416.666666668,2007,3,0.0,0,0
2007-03-06,-17.2,56.0,21.0,,0.0,0.8,20669333.333333332,2007,3,0.0,1,0
2007-03-07,-10.75,67.0,18.0,,0.0,0.4,20082541.666666668,2007,3,0.0,2,0
2007-03-08,-7.05,62.5,16.0,,0.0,0.0,19699500.0,2007,3,0.0,3,0
2007-03-09,-3.25,72.0,15.0,,0.0,0.0,19156333.333333332,2007,3,0.0,4,0
2007-03-10,1.5,88.5,18.0,,1.2,0.0,17054125.0,2007,3,0.0,5,1
2007-03-11,1.85,62.0,29.5,,0.0,0.0,16079250.0,2007,3,0.0,6,1
2007-03-12,2.7,63.0,15.0,,0.0,0.0,17990791.666666668,2007,3,0.0,0,0
2007-03-13,9.6,67.0,21.5,,0.0,0.0,17440000.0,2007,3,0.0,1,0
2007-03-14,9.4,72.0,15.0,,0.2,0.0,17322625.0,2007,3,0.0,2,0
2007-03-15,0.2,51.5,24.0,,0.0,0.0,17897166.666666668,2007,3,0.0,3,0
2007-03-16,-4.4,60.5,21.5,,0.0,1.6,18643333.333333332,2007,3,0.0,4,0
2007-03-17,-3.4,62.5,33.5,,0.0,2.0,17073583.333333332,2007,3,0.0,5,1
2007-03-18,-1.9,49.5,28.0,,0.0,0.0,16540833.333333334,2007,3,0.0,6,1
2007-03-19,-0.8,78.0,15.0,,0.0,0.8,18827416.666666668,2007,3,0.0,0,0
2007-03-20,-5.75,52.5,24.5,,0.0,0.0,18795083.333333332,2007,3,0.0,1,0
2007-03-21,-1.85,65.0,11.0,,0.2,0.0,18696041.666666668,2007,3,0.0,2,0
2007-03-22,7.15,79.5,25.0,,2.2,0.0,17676416.666666668,2007,3,0.0,3,0
2007-03-23,5.05,65.5,7.5,,0.0,0.0,17148666.666666668,2007,3,0.0,4,0
2007-03-24,3.55,77.0,11.0,,2.2,0.0,16031625.0,2007,3,0.0,5,1
2007-03-25,1.5,95.5,12.5,,0.0,0.0,15621958.333333334,2007,3,0.0,6,1
2007-03-26,11.45,83.5,9.5,,5.4,0.0,17136750.0,2007,3,0.0,0,0
2007-03-27,12.7,86.0,21.5,,0.0,0.0,16755875.0,2007,3,0.0,1,0
2007-03-28,5.6,53.5,17.5,,0.0,0.0,16810333.333333332,2007,3,0.0,2,0
2007-03-29,2.75,35.0,10.0,,0.0,0.0,17124583.333333332,2007,3,0.0,3,0
2007-03-30,5.6,47.5,11.0,,0.0,0.0,16847750.0,2007,3,0.0,4,0
2007-03-31,5.05,43.0,18.5,,0.0,0.0,15373791.666666666,2007,3,0.0,5,1
2007-04-01,5.94,67.5,13.0,,5.6,0.0,15315583.333333334,2007,4,0.0,6,1
2007-04-02,7.65,80.0,30.0,,0.2,0.0,16961833.333333332,2007,4,0.0,0,0
2007-04-03,5.15,78.5,14.0,,10.6,0.0,17112250.0,2007,4,0.0,1,0
2007-04-04,3.0,83.5,21.5,,8.0,0.0,17572458.333333332,2007,4,0.0,2,0
2007-04-05,-4.34,69.5,33.5,,0.0,0.6,18045625.0,2007,4,0.0,3,0
2007-04-06,-4.7,66.0,26.0,,0.0,0.2,16489541.666666666,2007,4,0.0,4,0
2007-04-07,-3.8,64.0,27.0,,0.0,0.0,16325458.333333334,2007,4,0.0,5,1
2007-04-08,-1.9,69.5,25.0,,0.0,0.2,15802166.666666666,2007,4,0.0,6,1
2007-04-09,-0.44,60.5,18.5,,0.0,0.0,17597708.333333332,2007,4,0.0,0,0
2007-04-10,0.79,53.0,11.0,,0.0,0.0,17733250.0,2007,4,0.0,1,0
2007-04-11,0.19,69.0,26.5,,5.4,0.0,18011416.666666668,2007,4,0.0,2,0
2007-04-12,5.5,85.5,23.5,,4.6,0.0,18022083.333333332,2007,4,0.0,3,0
2007-04-13,2.04,77.0,31.5,,0.4,0.6,17644583.333333332,2007,4,0.0,4,0
